web_browser,operating_sys,from_url,to_url,city,time_zone,time_in,time_out,longitude,latitude
Mozilla/5.0 , AppleWebKit/534.46 ,direct,www.nysdot.gov,Garland,America/Chicago,2012-03-16 19:04:49.000,1970-01-16 06:32:43.556,32.908501,-96.6315
Mozilla/5.0 , Gecko/20100401 Firefox/3.6.3 ,direct,www.nps.gov,Dallas,America/Chicago,2012-03-16 19:04:52.000,1970-01-16 05:51:14.682,32.782501,-96.820702
Mozilla/5.0 , AppleWebKit/535.11 ,t.co,apod.nasa.gov,Natal,America/Recife,2012-03-16 19:04:56.000,1970-01-16 09:58:43.068,-5.7833,-35.216702
Mozilla/5.0 , AppleWebKit/535.11 ,direct,www.nysdot.gov,Washington,America/New_York,2012-03-16 19:04:56.000,1970-01-16 06:32:43.556,38.908501,-77.0177
Mozilla/5.0 , AppleWebKit/535.11 ,www.facebook.com,www.nasa.gov,Escalaplano,Europe/Rome,2012-03-16 19:04:58.000,1970-01-16 09:58:42.854,39.624401,9.3522
Mozilla/5.0 , AppleWebKit/533.1 ,m.facebook.com,www.irs.gov,Henderson,America/New_York,2012-03-16 19:04:59.000,1970-01-16 09:05:45.636,37.824902,-87.533401
Mozilla/5.0 , Gecko/20120306 Firefox/3.6.28,direct,www.nysdot.gov,Warrington,America/New_York,2012-03-16 19:05:02.000,1970-01-16 06:32:43.556,40.248901,-75.149803
Mozilla/5.0 , AppleWebKit/535.11 ,www.facebook.com,www.nasa.gov,Mastic Beach,America/New_York,2012-03-16 19:05:01.000,1970-01-16 09:58:42.854,40.766201,-72.8377
Mozilla/4.0 ,,direct,www.nasa.gov,Lima,America/Lima,2012-03-16 19:05:04.000,1970-01-16 09:58:42.854,-12.05,-77.050003
Mozilla/5.0 , Gecko/20100101 Firefox/10.0.2,direct,www.nysdot.gov,Santa Ana,America/Los_Angeles,2012-03-16 19:05:04.000,1970-01-16 06:32:43.556,33.743801,-117.865799
Mozilla/5.0 , AppleWebKit/535.11 ,roosterteeth.com,www.irs.gov,Stare Mesto,Europe/Prague,2012-03-16 19:05:05.000,1970-01-16 09:55:42.257,49.083302,17.4667
Mozilla/5.0 , AppleWebKit/535.11 ,www.facebook.com,www.nasa.gov,Lisboa,Europe/Lisbon,2012-03-16 19:05:07.000,1970-01-16 09:58:28.247,38.716702,-9.1333
Mozilla/5.0 , Gecko/20100101 Firefox/10.0.2,www.dbhddjobs.com,dhr.georgia.gov,Southfield,America/New_York,2012-03-16 19:05:07.000,1970-01-15 11:33:33.110,42.465,-83.230698
Mozilla/5.0 , AppleWebKit/535.11 ,www.facebook.com,www.nasa.gov,Tuxtla Gutiez,America/Mexico_City,2012-03-16 19:05:09.000,1970-01-16 09:58:42.854,16.75,-93.116699
Mozilla/5.0 , AppleWebKit/533.21.1 ,direct,www.nysdot.gov,Statesville,America/New_York,2012-03-16 19:05:09.000,1970-01-16 06:32:43.556,35.803799,-80.901802
Mozilla/5.0 , AppleWebKit/535.11 ,t.co,blog.usa.gov,Philadelphia,America/New_York,2012-03-16 19:05:12.000,1970-01-16 09:57:13.006,39.996799,-75.148499
Mozilla/5.0 , AppleWebKit/534.46 ,twitter.com,www.mdt.mt.gov,Lifford,Europe/Dublin,2012-03-16 19:05:13.000,1970-01-16 09:58:43.478,54.831902,-7.4836
Mozilla/5.0 , Gecko/20111212 Firefox/3.6.25,direct,www.nysdot.gov,Philadelphia,America/New_York,2012-03-16 19:05:17.000,1970-01-16 06:32:43.556,39.996799,-75.148499
Mozilla/5.0 , AppleWebKit/534.46 ,twitter.com,blogs.loc.gov,Leesburg,America/New_York,2012-03-16 19:05:18.000,1970-01-16 09:57:02.895,28.739401,-81.855499
Mozilla/5.0 ,,t.co,www.nature.nps.gov,Washington,America/New_York,2012-03-16 19:05:17.000,1970-01-16 09:58:41.833,38.904202,-77.031998
Mozilla/4.0 ,,www.facebook.com,www.nasa.gov,Bakersfield,America/Los_Angeles,2012-03-16 19:05:18.000,1970-01-16 09:58:28.247,35.549801,-118.917099
Mozilla/5.0 , AppleWebKit/535.11 ,direct,www.nysdot.gov,White Plains,America/New_York,2012-03-16 19:05:20.000,1970-01-16 06:32:43.556,41.029099,-73.758003
Mozilla/5.0 , AppleWebKit/535.11 ,direct,www.nysdot.gov,White Plains,America/New_York,2012-03-16 19:05:21.000,1970-01-16 06:32:43.556,41.029099,-73.758003
Mozilla/5.0 , Gecko/20100101 Firefox/10.0.2,www.gazette.com,www.regulations.gov,Colorado Springs,America/Denver,2012-03-16 19:05:23.000,1970-01-16 09:57:20.974,38.8312,-104.808197
Mozilla/5.0 , AppleWebKit/535.11 ,t.co,www.defense.gov,Hughesville,America/New_York,2012-03-16 19:05:24.000,1970-01-16 09:57:23.204,38.523102,-76.790604
Mozilla/4.0 ,,www.shrewsbury-ma.gov,www.shrewsbury-ma.gov,Westborough,America/New_York,2012-03-16 19:05:25.000,1970-01-15 17:47:52.506,42.2658,-71.610497
Mozilla/4.0 ,,www.shrewsbury-ma.gov,www.shrewsbury-ma.gov,Westborough,America/New_York,2012-03-16 19:05:25.000,1970-01-15 17:47:52.411,42.2658,-71.610497
Mozilla/5.0 , AppleWebKit ,m.facebook.com,www.faa.gov,Palembang,Asia/Pontianak,2012-03-16 19:05:27.000,1970-01-16 09:35:29.786,-2.9167,104.75
Mozilla/5.0 , Gecko/20120306 Firefox/3.6.28,direct,www.nysdot.gov,Warrington,America/New_York,2012-03-16 19:05:29.000,1970-01-16 06:32:43.556,40.248901,-75.149803
Mozilla/5.0 ,,www.facebook.com,blog.usa.gov,West Chester,America/New_York,2012-03-16 19:05:32.000,1970-01-16 09:57:13.006,39.9893,-75.612
Mozilla/4.0 ,,direct,www.navy.mil,Honolulu,Pacific/Honolulu,2012-03-16 19:05:36.000,1970-01-16 09:58:42.453,21.3139,-157.824493
Mozilla/5.0 , AppleWebKit/535.11 ,www.facebook.com,www.nasa.gov,Pacifica,America/Los_Angeles,2012-03-16 19:05:34.000,1970-01-16 09:58:42.854,37.601002,-122.454498
Mozilla/5.0 , AppleWebKit/534.46 ,direct,www.nysdot.gov,Troy,America/New_York,2012-03-16 19:05:38.000,1970-01-16 06:32:43.556,42.556,-83.117798
Mozilla/5.0 , AppleWebKit/533.1 ,m.facebook.com,www.nasa.gov,New York,America/New_York,2012-03-16 19:05:41.000,1970-01-16 09:58:42.854,40.761902,-73.976303
Mozilla/5.0 , AppleWebKit/534.50.2 ,direct,www.nysdot.gov,Dallas,America/Chicago,2012-03-16 19:05:40.000,1970-01-16 06:32:43.556,32.901299,-96.793602
Mozilla/5.0 , AppleWebKit/535.11 ,www.facebook.com,www.nasa.gov,ebro,Europe/Stockholm,2012-03-16 19:05:43.000,1970-01-16 09:58:42.854,59.283298,15.2167
Mozilla/4.0 ,,www.facebook.com,forecast.weather.gov,San Diego,America/Los_Angeles,2012-03-16 19:05:43.000,1970-01-16 09:57:29.499,32.797699,-117.132202
Mozilla/5.0 ,,www.facebook.com,www.nasa.gov,Manassas,America/New_York,2012-03-16 19:05:45.000,1970-01-16 09:58:25.829,38.739101,-77.4702
Mozilla/4.0 ,,direct,www.whitehouse.gov,Washington,America/New_York,2012-03-16 19:05:44.000,1970-01-16 08:53:36.902,38.909698,-77.023102
Mozilla/5.0 , AppleWebKit/535.11 ,plus.url.google.com,www.nasa.gov,Tustin,America/Los_Angeles,2012-03-16 19:05:45.000,1970-01-16 09:58:42.854,33.7458,-117.795601
Mozilla/4.0 ,,t.co,boxer.senate.gov,Washington,America/New_York,2012-03-16 19:05:47.000,1970-01-16 09:58:39.941,38.909698,-77.023102
Mozilla/5.0 , AppleWebKit/535.11 ,www.facebook.com,www.nasa.gov,Liverpool,Europe/London,2012-03-16 19:05:45.000,1970-01-16 09:58:42.854,53.416698,-3.0
Mozilla/5.0 , Gecko/20100101 Firefox/10.0.2,direct,www.nysdot.gov,Webster,America/New_York,2012-03-16 19:05:46.000,1970-01-16 06:32:43.556,43.218601,-77.449402
Mozilla/5.0 , AppleWebKit/533.1 ,m.facebook.com,www.nasa.gov,Rotterdam,Europe/Amsterdam,2012-03-16 19:05:47.000,1970-01-16 09:58:42.854,51.916698,4.5
Mozilla/5.0 , Gecko/20100401 Firefox/3.6.3 ,direct,www.whitehouse.gov,Dallas,America/Chicago,2012-03-16 19:05:49.000,1970-01-16 05:30:49.140,32.782501,-96.820702
Mozilla/5.0 , Gecko/20110920 AskTbARS/3.14.1.20007 BRI/1 Firefox/3.6.23,direct,www.nysdot.gov,Elkton,America/New_York,2012-03-16 19:05:48.000,1970-01-16 06:32:43.556,39.617199,-75.867798
Mozilla/5.0 , AppleWebKit/533.21.1 ,direct,www.nysdot.gov,Statesville,America/New_York,2012-03-16 19:05:54.000,1970-01-16 06:32:43.556,35.803799,-80.901802
Mozilla/5.0 , Gecko/20100101 Firefox/10.0.2,www.facebook.com,www.nasa.gov,Seattle,America/Los_Angeles,2012-03-16 19:05:55.000,1970-01-16 09:58:42.854,47.5951,-122.332603
Mozilla/5.0 , AppleWebKit/535.11 ,t.co,www.nasa.gov,Cres,Europe/Madrid,2012-03-16 19:05:58.000,1970-01-16 09:58:28.247,39.483299,-6.3667
Mozilla/5.0 , AppleWebKit ,direct,nccam.nih.gov,Gadsden,America/Chicago,2012-03-16 19:05:59.000,1970-01-16 09:58:33.200,35.779301,-89.014297
Mozilla/5.0 ,,www.facebook.com,www.nasa.gov,Exeter,Europe/London,2012-03-16 19:06:01.000,1970-01-16 09:58:42.854,50.700001,-3.5333
Mozilla/5.0 , AppleWebKit/534.46 ,twitter.com,www.navy.mil,Brierley Hill,Europe/London,2012-03-16 19:06:01.000,1970-01-16 09:58:34.164,52.483299,-2.1167
Mozilla/5.0 , Gecko/20100101 Firefox/11.0,direct,www.nasa.gov,Tokyo,Asia/Tokyo,2012-03-16 19:06:01.000,1970-01-16 09:55:49.429,35.685001,139.751404
Mozilla/5.0 , AppleWebKit/534.46 ,twitter.com,www.fda.gov,Portland,America/Los_Angeles,2012-03-16 19:06:02.000,1970-01-16 09:08:26.272,45.5154,-122.498001
Mozilla/5.0 , AppleWebKit/534.46 ,direct,www.fda.gov,Portland,America/Los_Angeles,2012-03-16 19:06:02.000,1970-01-16 09:08:26.272,45.5154,-122.498001
Mozilla/5.0 ,,t.co,www.usaid.gov,Carlsbad,America/Los_Angeles,2012-03-16 19:06:03.000,1970-01-16 09:58:44.336,33.1357,-117.301903
Mozilla/5.0 , AppleWebKit/534.46 ,direct,www.sec.gov,Los Angeles,America/Los_Angeles,2012-03-16 19:06:04.000,1970-01-16 09:57:22.851,34.041599,-118.298798
Mozilla/5.0 , Gecko/20120128 Firefox/3.6.26,direct,www.nysdot.gov,Cincinnati,America/New_York,2012-03-16 19:06:04.000,1970-01-16 06:32:43.556,39.169899,-84.485901
Mozilla/5.0 , Gecko/20100101 Firefox/10.0.2,www.facebook.com,blog.usa.gov,Saint George,America/New_York,2012-03-16 19:06:05.000,1970-01-16 09:57:13.006,33.1759,-80.575798
Mozilla/5.0 , AppleWebKit/535.11 ,direct,www.nysdot.gov,White Plains,America/New_York,2012-03-16 19:06:07.000,1970-01-16 06:32:43.556,41.029099,-73.758003
Mozilla/5.0 , AppleWebKit/534.46 ,direct,www.nysdot.gov,Troy,America/New_York,2012-03-16 19:06:08.000,1970-01-16 06:32:43.556,42.556,-83.117798
Mozilla/5.0 , AppleWebKit/535.19 ,t.co,www.nature.nps.gov,Washington,America/New_York,2012-03-16 19:06:08.000,1970-01-16 09:58:41.833,38.904202,-77.031998
Mozilla/5.0 , AppleWebKit/535.11 ,www.facebook.com,www.nasa.gov,Lyon,Europe/Paris,2012-03-16 19:06:15.000,1970-01-16 09:58:42.854,45.75,4.85
Mozilla/5.0 , AppleWebKit/533.1 ,t.co,speaker.gov,Port Republic,America/New_York,2012-03-16 19:06:16.000,1970-01-16 09:58:40.431,38.493401,-76.517899
Mozilla/4.0 ,,www.shrewsbury-ma.gov,www.shrewsbury-ma.gov,Westborough,America/New_York,2012-03-16 19:06:18.000,1970-01-15 17:47:52.411,42.2658,-71.610497
Mozilla/4.0 ,,www.shrewsbury-ma.gov,www.shrewsbury-ma.gov,Westborough,America/New_York,2012-03-16 19:06:18.000,1970-01-15 17:47:52.506,42.2658,-71.610497
Mozilla/5.0 , AppleWebKit/534.53.11 ,t.co,www.senate.gov,Cambridge,America/New_York,2012-03-16 19:06:20.000,1970-01-16 09:57:31.275,42.364601,-71.102798
Mozilla/5.0 , Gecko/20120128 Firefox/3.6.26,direct,www.nysdot.gov,Palo Alto,America/Los_Angeles,2012-03-16 19:06:19.000,1970-01-16 06:32:43.556,37.376202,-122.182602
Mozilla/5.0 , Gecko/20100101 Firefox/10.0.2,direct,www.nysdot.gov,Raleigh,America/New_York,2012-03-16 19:06:18.000,1970-01-16 06:32:43.556,35.8713,-78.539398
Mozilla/5.0 , AppleWebKit/535.11 ,seekingalpha.com,www.sec.gov,Costa Mesa,America/Los_Angeles,2012-03-16 19:06:21.000,1970-01-16 09:55:37.236,33.679298,-117.905502
Mozilla/4.0 ,,direct,www.bls.gov,Fairfax,America/New_York,2012-03-16 19:06:21.000,1970-01-15 22:48:45.139,38.8605,-77.263
Mozilla/4.0 ,,direct,www.bls.gov,Fairfax,America/New_York,2012-03-16 19:06:21.000,1970-01-15 22:48:45.139,38.8605,-77.263
Mozilla/4.0 ,,direct,www.bls.gov,King Of Prussia,America/New_York,2012-03-16 19:06:22.000,1970-01-15 22:48:45.139,40.090199,-75.3937
Mozilla/4.0 ,,direct,www.bls.gov,King Of Prussia,America/New_York,2012-03-16 19:06:22.000,1970-01-15 22:48:45.139,40.090199,-75.3937
Mozilla/5.0 , Gecko/20100101 Firefox/10.0.2,direct,www.nysdot.gov,Palo Alto,America/Los_Angeles,2012-03-16 19:06:24.000,1970-01-16 06:32:43.556,37.376202,-122.182602
Mozilla/5.0 , AppleWebKit/535.11 ,roosterteeth.com,www.irs.gov,New Orleans,America/Chicago,2012-03-16 19:06:28.000,1970-01-16 09:55:42.257,30.033001,-89.882599
Mozilla/5.0 , Gecko/20111103 Firefox/3.6.24,direct,www.nysdot.gov,Palo Alto,America/Los_Angeles,2012-03-16 19:06:26.000,1970-01-16 06:32:43.556,37.376202,-122.182602
Mozilla/5.0 , AppleWebKit/535.11 ,direct,www.ornl.gov,Union City,America/New_York,2012-03-16 19:06:26.000,1970-01-15 09:18:17.972,40.763901,-74.037003
Mozilla/4.0 ,,direct,www.bls.gov,Missoula,America/Denver,2012-03-16 19:06:28.000,1970-01-15 22:48:45.139,47.116001,-114.049797
Mozilla/4.0 ,,direct,www.bls.gov,Missoula,America/Denver,2012-03-16 19:06:28.000,1970-01-15 22:48:45.139,47.116001,-114.049797
Mozilla/4.0 ,,direct,www.bls.gov,Saint Louis,America/Chicago,2012-03-16 19:06:29.000,1970-01-15 22:48:45.139,38.645,-90.326302
Mozilla/5.0 , AppleWebKit ,direct,www.irs.gov,Arlington,America/New_York,2012-03-16 19:06:33.000,1970-01-16 09:05:45.636,38.878201,-77.1054
Mozilla/4.0 ,,direct,www.bls.gov,Garland,America/Chicago,2012-03-16 19:06:33.000,1970-01-15 22:48:45.139,32.908501,-96.6315
Mozilla/4.0 ,,direct,www.bls.gov,Peoria,America/Chicago,2012-03-16 19:06:35.000,1970-01-15 22:48:45.139,40.623199,-89.689499
Mozilla/4.0 ,,direct,www.bls.gov,Peoria,America/Chicago,2012-03-16 19:06:35.000,1970-01-15 22:48:45.139,40.623199,-89.689499
Mozilla/4.0 ,,t.co,www.treasury.gov,Brooklyn,America/New_York,2012-03-16 19:06:35.000,1970-01-16 09:48:49.482,40.6525,-73.955399
Mozilla/5.0 , Gecko/20120219 Firefox/10.0.2,www.facebook.com,www.nasa.gov,Bangkok,Asia/Bangkok,2012-03-16 19:06:36.000,1970-01-16 09:58:42.854,13.75,100.516701
Mozilla/5.0 ,,www.facebook.com,www.nasa.gov,Edmonton,America/Edmonton,2012-03-16 19:06:37.000,1970-01-16 09:58:42.854,53.549999,-113.5
Mozilla/5.0 , AppleWebKit/535.11 ,www.facebook.com,www.nasa.gov,Columbia,America/New_York,2012-03-16 19:06:38.000,1970-01-16 09:58:42.854,40.0476,-76.484398
Mozilla/4.0 ,,direct,www.bls.gov,Bridgeport,America/New_York,2012-03-16 19:06:40.000,1970-01-15 22:48:45.139,41.172298,-73.201401
Mozilla/4.0 ,,direct,www.bls.gov,Tarrytown,America/New_York,2012-03-16 19:06:39.000,1970-01-15 22:48:45.139,41.083698,-73.839699
Mozilla/5.0 , Gecko/20100101 Firefox/11.0,www.facebook.com,www.nasa.gov,Rome,Europe/Rome,2012-03-16 19:06:41.000,1970-01-16 09:58:42.854,41.900002,12.4833
Mozilla/4.0 ,,direct,www.bls.gov,Orange City,America/Chicago,2012-03-16 19:06:42.000,1970-01-15 22:48:45.139,43.026199,-96.086899
Mozilla/4.0 ,,direct,www.bls.gov,Orange City,America/Chicago,2012-03-16 19:06:42.000,1970-01-15 22:48:45.139,43.026199,-96.086899
Mozilla/5.0 , Gecko/20100101 Firefox/10.0.2,direct,www.nysdot.gov,Fort Worth,America/Chicago,2012-03-16 19:06:43.000,1970-01-16 06:32:43.556,32.867298,-97.248596
Mozilla/4.0 ,,direct,www.bls.gov,San Jose,America/Los_Angeles,2012-03-16 19:06:43.000,1970-01-15 22:48:45.139,37.387402,-121.902397
Mozilla/4.0 ,,direct,www.bls.gov,San Jose,America/Los_Angeles,2012-03-16 19:06:43.000,1970-01-15 22:48:45.139,37.387402,-121.902397
Mozilla/5.0 , AppleWebKit/533.1 ,t.co,www.nasa.gov,Madrid,Europe/Madrid,2012-03-16 19:06:43.000,1970-01-16 09:56:56.828,40.400002,-3.6833
Mozilla/4.0 ,,direct,www.bls.gov,Weedville,America/New_York,2012-03-16 19:06:45.000,1970-01-15 22:48:45.139,41.2938,-78.437401
Mozilla/5.0 , AppleWebKit/535.11 ,direct,www.nysdot.gov,White Plains,America/New_York,2012-03-16 19:06:45.000,1970-01-16 06:32:43.556,41.029099,-73.758003
Mozilla/5.0 , Gecko/20100101 Firefox/10.0.2,direct,www.nysdot.gov,Louisville,America/New_York,2012-03-16 19:06:44.000,1970-01-16 06:32:43.556,38.2085,-85.691803
Mozilla/5.0 , Gecko/20100101 Firefox/10.0.2,direct,www.nysdot.gov,Palo Alto,America/Los_Angeles,2012-03-16 19:06:46.000,1970-01-16 06:32:43.556,37.376202,-122.182602
Mozilla/4.0 ,,direct,www.bls.gov,New Brunswick,America/New_York,2012-03-16 19:06:45.000,1970-01-15 22:48:45.139,40.483398,-74.443298
Mozilla/4.0 ,,direct,www.energystar.gov,Berkeley,America/Los_Angeles,2012-03-16 19:06:47.000,1970-01-16 08:28:12.224,37.878101,-122.271004
Mozilla/4.0 ,,direct,www.bls.gov,Hattiesburg,America/Chicago,2012-03-16 19:06:47.000,1970-01-15 22:48:45.139,31.1721,-89.2948
Mozilla/4.0 ,,direct,www.bls.gov,Irving,America/Chicago,2012-03-16 19:06:47.000,1970-01-15 22:48:45.139,32.9193,-96.982002
Mozilla/4.0 ,,direct,www.bls.gov,Irving,America/Chicago,2012-03-16 19:06:48.000,1970-01-15 22:48:45.139,32.9193,-96.982002
Mozilla/5.0 , AppleWebKit/535.11 ,www.facebook.com,www.nasa.gov,Gloucester,Europe/London,2012-03-16 19:06:48.000,1970-01-16 09:58:42.854,51.833302,-2.25
Mozilla/4.0 ,,direct,www.navy.mil,Honolulu,Pacific/Honolulu,2012-03-16 19:06:49.000,1970-01-16 09:58:42.453,21.3139,-157.824493
Mozilla/4.0 ,,direct,www.bls.gov,Little Rock,America/Chicago,2012-03-16 19:06:49.000,1970-01-15 22:48:45.139,34.7467,-92.280403
Mozilla/4.0 ,,direct,www.bls.gov,Little Rock,America/Chicago,2012-03-16 19:06:49.000,1970-01-15 22:48:45.139,34.7467,-92.280403
Mozilla/4.0 ,,direct,www.bls.gov,Port Orchard,America/Los_Angeles,2012-03-16 19:06:49.000,1970-01-15 22:48:45.139,47.5061,-122.620796
Mozilla/4.0 ,,direct,www.bls.gov,Sacramento,America/Los_Angeles,2012-03-16 19:06:50.000,1970-01-15 22:48:45.139,38.607101,-121.463303
Mozilla/4.0 ,,direct,www.bls.gov,Madison,America/Chicago,2012-03-16 19:06:50.000,1970-01-15 22:48:45.139,43.0737,-89.527397
Mozilla/4.0 ,,bl155w.blu155.mail.live.com,www.whitehouse.gov,San Francisco,America/Los_Angeles,2012-03-16 19:06:50.000,1970-01-16 09:57:47.151,37.775799,-122.412804
Mozilla/4.0 ,,direct,www.bls.gov,Hattiesburg,America/Chicago,2012-03-16 19:06:52.000,1970-01-15 22:48:45.139,31.1721,-89.2948
Mozilla/4.0 ,,direct,www.bls.gov,Sacramento,America/Los_Angeles,2012-03-16 19:06:50.000,1970-01-15 22:48:45.139,38.607101,-121.463303
Mozilla/4.0 ,,direct,www.bls.gov,Baltimore,America/New_York,2012-03-16 19:06:52.000,1970-01-15 22:48:45.139,39.3181,-76.613998
Mozilla/4.0 ,,direct,www.bls.gov,Blacksburg,America/New_York,2012-03-16 19:06:53.000,1970-01-15 22:48:45.139,37.266899,-80.432503
Mozilla/4.0 ,,direct,www.bls.gov,West Warwick,America/New_York,2012-03-16 19:06:53.000,1970-01-15 22:48:45.139,41.696999,-71.525398
Mozilla/4.0 ,,direct,www.bls.gov,Blacksburg,America/New_York,2012-03-16 19:06:53.000,1970-01-15 22:48:45.139,37.266899,-80.432503
Mozilla/4.0 ,,direct,www.bls.gov,West Warwick,America/New_York,2012-03-16 19:06:53.000,1970-01-15 22:48:45.139,41.696999,-71.525398
Mozilla/4.0 ,,direct,www.bls.gov,El Segundo,America/Los_Angeles,2012-03-16 19:06:52.000,1970-01-15 22:48:45.139,33.916401,-118.404099
Mozilla/4.0 ,,direct,www.bls.gov,El Segundo,America/Los_Angeles,2012-03-16 19:06:52.000,1970-01-15 22:48:45.139,33.916401,-118.404099
Mozilla/4.0 ,,direct,www.bls.gov,Stamping Ground,America/New_York,2012-03-16 19:06:52.000,1970-01-15 22:48:45.139,38.311001,-84.691704
Mozilla/4.0 ,,direct,www.bls.gov,Warwick,America/Montreal,2012-03-16 19:06:52.000,1970-01-15 22:48:45.139,45.950001,-71.983299
Mozilla/4.0 ,,direct,www.bls.gov,Des Moines,America/Chicago,2012-03-16 19:06:52.000,1970-01-15 22:48:45.139,41.5839,-93.628899
Mozilla/4.0 ,,direct,www.bls.gov,Conover,America/New_York,2012-03-16 19:06:52.000,1970-01-15 22:48:45.139,35.742699,-81.209396
Mozilla/4.0 ,,direct,www.bls.gov,Englewood,America/Denver,2012-03-16 19:06:53.000,1970-01-15 22:48:45.139,39.569,-104.8582
Mozilla/4.0 ,,direct,www.bls.gov,Brooklyn,America/New_York,2012-03-16 19:06:53.000,1970-01-15 22:48:45.139,40.6525,-73.955399
Mozilla/4.0 ,,direct,www.bls.gov,Brooklyn,America/New_York,2012-03-16 19:06:53.000,1970-01-15 22:48:45.139,40.6525,-73.955399
Mozilla/4.0 ,,direct,www.bls.gov,Las Vegas,America/Los_Angeles,2012-03-16 19:06:53.000,1970-01-15 22:48:45.139,36.151501,-115.204803
Mozilla/5.0 , AppleWebKit/535.11 ,direct,www.nasa.gov,Lennoxville,America/Montreal,2012-03-16 19:06:55.000,1970-01-16 09:58:42.854,45.366699,-71.866699
Mozilla/4.0 ,,direct,www.bls.gov,Beverly Hills,America/Los_Angeles,2012-03-16 19:06:55.000,1970-01-15 22:48:45.139,34.060699,-118.403198
Mozilla/4.0 ,,direct,www.bls.gov,Beverly Hills,America/Los_Angeles,2012-03-16 19:06:55.000,1970-01-15 22:48:45.139,34.060699,-118.403198
Mozilla/4.0 ,,direct,www.bls.gov,University Park,America/New_York,2012-03-16 19:06:55.000,1970-01-15 22:48:45.139,40.807701,-77.861397
Mozilla/4.0 ,,www.fightbac.org,www.cdc.gov,Arkadelphia,America/Chicago,2012-03-16 19:06:57.000,1970-01-15 23:00:24.029,34.0555,-93.1894
Mozilla/5.0 , AppleWebKit/533.21.1 ,direct,www.nysdot.gov,Statesville,America/New_York,2012-03-16 19:06:58.000,1970-01-16 06:32:43.556,35.803799,-80.901802
Mozilla/4.0 ,,direct,www.bls.gov,Scottsdale,America/Phoenix,2012-03-16 19:06:58.000,1970-01-15 22:48:45.139,33.5984,-111.866898
Mozilla/5.0 , AppleWebKit/533.1 ,t.co,www.nasa.gov,London,Europe/London,2012-03-16 19:06:56.000,1970-01-16 09:55:49.429,51.500198,-0.1262
Mozilla/5.0 , Gecko/20100101 Firefox/11.0,t.co,www.dol.gov,Syracuse,America/New_York,2012-03-16 19:06:59.000,1970-01-15 17:17:45.731,43.050999,-76.176903
Mozilla/5.0 , AppleWebKit/533.1 ,t.co,www.nasa.gov,London,Europe/London,2012-03-16 19:06:59.000,1970-01-16 09:55:49.429,51.500198,-0.1262
Mozilla/4.0 ,,direct,www.bls.gov,Gaithersburg,America/New_York,2012-03-16 19:07:00.000,1970-01-15 22:48:45.139,39.163799,-77.183403
Mozilla/5.0 , Gecko/20100101 Firefox/10.0.2,direct,www.nysdot.gov,Santa Ana,America/Los_Angeles,2012-03-16 19:07:01.000,1970-01-16 06:32:43.556,33.743801,-117.865799
Mozilla/4.0 ,,direct,www.bls.gov,Edmond,America/Chicago,2012-03-16 19:07:01.000,1970-01-15 22:48:45.139,35.678398,-97.4944
Mozilla/4.0 ,,direct,www.bls.gov,Arlington,America/New_York,2012-03-16 19:06:59.000,1970-01-15 22:48:45.139,38.886501,-77.096901
Mozilla/4.0 ,,direct,www.bls.gov,Edmond,America/Chicago,2012-03-16 19:07:01.000,1970-01-15 22:48:45.139,35.678398,-97.4944
Mozilla/4.0 ,,direct,www.bls.gov,Arlington,America/New_York,2012-03-16 19:06:59.000,1970-01-15 22:48:45.139,38.886501,-77.096901
Mozilla/5.0 ,,direct,www.bls.gov,Roselle,America/New_York,2012-03-16 19:07:02.000,1970-01-15 22:48:45.139,40.6506,-74.260002
Mozilla/5.0 , Gecko/20120306 Firefox/3.6.28,direct,www.nysdot.gov,Lafayette,America/Chicago,2012-03-16 19:07:03.000,1970-01-16 06:32:43.556,30.1605,-92.033203
Mozilla/5.0 , Gecko/20100101 Firefox/10.0.2,www.facebook.com,www.nasa.gov,Sliema,Europe/Malta,2012-03-16 19:07:02.000,1970-01-16 09:58:25.829,35.912498,14.5019
Mozilla/5.0 , AppleWebKit/535.11 ,t.co,www.dol.gov,Plano,America/Chicago,2012-03-16 19:07:04.000,1970-01-15 17:17:45.731,33.048302,-96.734703
Mozilla/5.0 , AppleWebKit/534.54.16 ,t.co,www.dol.gov,Gainesboro,America/Chicago,2012-03-16 19:07:06.000,1970-01-15 17:17:45.731,36.361599,-85.633904
Mozilla/5.0 , Gecko/20100401 Firefox/3.6.3 ,direct,www.gao.gov,Dallas,America/Chicago,2012-03-16 19:07:04.000,1970-01-16 04:29:53.440,32.782501,-96.820702
Mozilla/5.0 , Gecko/20120306 Firefox/3.6.28,direct,www.nysdot.gov,Acworth,America/New_York,2012-03-16 19:07:04.000,1970-01-16 06:32:43.556,34.1036,-84.637398
Mozilla/5.0 , Gecko/20120306 Firefox/3.6.28,direct,www.nysdot.gov,Palo Alto,America/Los_Angeles,2012-03-16 19:07:09.000,1970-01-16 06:32:43.556,37.376202,-122.182602
Mozilla/5.0 , Gecko/20120306 Firefox/3.6.28,direct,www.nysdot.gov,Palo Alto,America/Los_Angeles,2012-03-16 19:07:10.000,1970-01-16 06:32:43.556,37.376202,-122.182602
Mozilla/5.0 , Gecko/20120306 Firefox/3.6.28,direct,www.nysdot.gov,Palo Alto,America/Los_Angeles,2012-03-16 19:07:11.000,1970-01-16 06:32:43.556,37.376202,-122.182602
